,n_neighbors,min_dist,qij_score
798,164,0.5,0.9867758817562011
799,164,0.75,0.9027891070125973
800,164,1.0,0.917323413247443
801,168,0.01,1.167760013456066
802,168,0.025,1.2160372270386395
803,168,0.05,1.1895160194819017
804,168,0.075,1.1383117482719598
805,168,0.1,1.1479899139179555
806,168,0.25,1.0906866853657426
807,168,0.5,0.9684995297208934
808,168,0.75,0.888234617536841
809,168,1.0,0.8523394855705471
810,173,0.01,1.1908694174701315
811,173,0.025,1.3346636213545473
812,173,0.05,1.0924654755293774
813,173,0.075,1.1182236270424317
814,173,0.1,1.1573215967816868
815,173,0.25,1.0076768468502584
816,173,0.5,0.9072933223607196
817,173,0.75,0.8713095365300365
818,173,1.0,0.8843402488459562
819,178,0.01,1.1087916060406338
820,178,0.025,1.145636042905033
821,178,0.05,1.2026454993984697
822,178,0.075,1.0829342043209893
823,178,0.1,1.2357213748000557
824,178,0.25,1.0285927739740144
825,178,0.5,0.9611813327567695
826,178,0.75,0.8714988184310766
827,178,1.0,0.8882096071016266
