,n_neighbors,min_dist,qij_score
460,58,0.025,1.8184147798909924
461,58,0.05,1.789396762217053
462,58,0.075,1.762129463237187
463,58,0.1,1.722087894957971
464,58,0.25,1.5688552255437775
465,58,0.5,1.4494081588094074
466,58,0.75,1.337963260785651
467,58,1.0,1.3037946193711214
468,60,0.01,1.8756905380064426
469,60,0.025,1.766104664407946
470,60,0.05,1.7584412892430121
471,60,0.075,1.7962506301278056
472,60,0.1,1.7305796453686026
473,60,0.25,1.5975745866704703
474,60,0.5,1.4435940755956347
475,60,0.75,1.2903207911445547
476,60,1.0,1.2235965079726032
477,62,0.01,1.8493135236967309
478,62,0.025,1.8227958959815664
479,62,0.05,1.7993893302921116
480,62,0.075,1.7065499994147988
481,62,0.1,1.7345736871022606
482,62,0.25,1.5232230459989538
483,62,0.5,1.4319151470302511
484,62,0.75,1.3138251521993887
485,62,1.0,1.2664188009406985
486,64,0.01,1.779420106669182
487,64,0.025,1.8336701204515853
488,64,0.05,1.7317515145501163
489,64,0.075,1.7102219398073668
490,64,0.1,1.700765463234113
491,64,0.25,1.5745595418417793
492,64,0.5,1.39015315212617
493,64,0.75,1.3222987043953731
494,64,1.0,1.2711965050213951
495,65,0.01,1.868942499867381
496,65,0.025,1.7602895570507577
497,65,0.05,1.7320679386392293
498,65,0.075,1.7513810381898054
499,65,0.1,1.7460978590479526
500,65,0.25,1.5939399523766742
501,65,0.5,1.3860664287209836
502,65,0.75,1.2570710679956774
503,65,1.0,1.259724681759323
504,67,0.01,1.8128441509794158
505,67,0.025,1.7323468002583562
506,67,0.05,1.696258817781903
507,67,0.075,1.6824345785938615
508,67,0.1,1.6492593969770608
509,67,0.25,1.5581558951372942
510,67,0.5,1.3720454782199019
511,67,0.75,1.324840774692567
512,67,1.0,1.290932536860658
513,69,0.01,1.797909915681874
514,69,0.025,1.7727298644701843
515,69,0.05,1.7017871729293317
516,69,0.075,1.7317482753971527
517,69,0.1,1.74884444168082
518,69,0.25,1.5373853705259464
519,69,0.5,1.4558540943252796
520,69,0.75,1.4060707990780585
521,69,1.0,1.1973852047676736
522,71,0.01,1.7960795625124044
523,71,0.025,1.7921381012339603
524,71,0.05,1.732716195472114
525,71,0.075,1.7236703087348486
526,71,0.1,1.654505249562778
527,71,0.25,1.527822493913435
528,71,0.5,1.4024836736101838
529,71,0.75,1.3056742158133066
530,71,1.0,1.195599222887834
531,73,0.01,1.7836528371356302
532,73,0.025,1.7671104788925476
533,73,0.05,1.6758218046032347
534,73,0.075,1.6467041709117076
535,73,0.1,1.700161373277556
536,73,0.25,1.5707213761260244
537,73,0.5,1.427139651037984
538,73,0.75,1.2417931763990282
539,73,1.0,1.2684368353151276
540,76,0.01,1.776381979813368
541,76,0.025,1.6647067600297376
542,76,0.05,1.6797228246781524
543,76,0.075,1.645625200245374
544,76,0.1,1.693726324936482
545,76,0.25,1.5148856497088854
546,76,0.5,1.4252743875303011
547,76,0.75,1.2443837117198795
548,76,1.0,1.2591548010379867
549,78,0.01,1.7854001840573153
550,78,0.025,1.7624154561820449
551,78,0.05,1.7520188959275709
552,78,0.075,1.7370076418655351
553,78,0.1,1.6324981708765698
554,78,0.25,1.5703842733730689
555,78,0.5,1.355182833999991
556,78,0.75,1.267992565266705
557,78,1.0,1.2130657851922688
558,80,0.01,1.7025345567328856
559,80,0.025,1.7020209564219417
560,80,0.05,1.6832738681888326
561,80,0.075,1.656126539791102
562,80,0.1,1.691307844151213
563,80,0.25,1.4876097769193342
564,80,0.5,1.4149841027377166
565,80,0.75,1.2727771422495007
566,80,1.0,1.2076794210730109
567,82,0.01,1.6971718503978757
568,82,0.025,1.695096465758887
569,82,0.05,1.7170365627977313
570,82,0.075,1.6726774480026974
571,82,0.1,1.6219209021000944
572,82,0.25,1.54856590093189
573,82,0.5,1.3759300307351277
574,82,0.75,1.3502194368021714
575,82,1.0,1.2709864345230555
576,85,0.01,1.8015139735764345
577,85,0.025,1.7485675293525285
578,85,0.05,1.669957133537773
579,85,0.075,1.6765852105313268
580,85,0.1,1.7193753886468333
581,85,0.25,1.4379154192322243
582,85,0.5,1.354281824955602
583,85,0.75,1.2897253442658814
584,85,1.0,1.1917345766179324
585,87,0.01,1.7967180992977214
586,87,0.025,1.6870370295431636
587,87,0.05,1.6964719697758994
588,87,0.075,1.6144884097851664
589,87,0.1,1.6771854638489847
590,87,0.25,1.487431610551294
591,87,0.5,1.320037565102309
592,87,0.75,1.219090914958989
593,87,1.0,1.2656729067179207
594,90,0.01,1.6965754786147036
595,90,0.025,1.731509002319921
596,90,0.05,1.6543631047567038
597,90,0.075,1.6958041221421478
598,90,0.1,1.549840852409777
599,90,0.25,1.4649789080440465
600,90,0.5,1.3414679668348697
601,90,0.75,1.2441752356204132
602,90,1.0,1.2761390172201539
603,93,0.01,1.6671880199456313
604,93,0.025,1.691529886307153
605,93,0.05,1.6295574573342178
606,93,0.075,1.5640495935469527
607,93,0.1,1.5082583338579267
608,93,0.25,1.4550490208716393
609,93,0.5,1.3577342294365602
610,93,0.75,1.2682902219427685
611,93,1.0,1.2071587949464524
612,95,0.01,1.6369869239175632
613,95,0.025,1.7261376106046997
614,95,0.05,1.6114367015515487
615,95,0.075,1.6353767246610396
616,95,0.1,1.5861550629804864
617,95,0.25,1.4126558255266906
618,95,0.5,1.3476713704275687
619,95,0.75,1.207902178481925
620,95,1.0,1.2209989996352846
621,98,0.01,1.622761766384202
622,98,0.025,1.6355499953787591
623,98,0.05,1.6437748714458227
624,98,0.075,1.600448873842125
625,98,0.1,1.5757268141027998
626,98,0.25,1.4744905290393842
627,98,0.5,1.3352683810806782
628,98,0.75,1.2925497379524176
629,98,1.0,1.1914398370696828
630,101,0.01,1.6472625992020529
631,101,0.025,1.6186271214122643
632,101,0.05,1.6278688332847109
633,101,0.075,1.5689077346764169
634,101,0.1,1.5976167453833643
635,101,0.25,1.4229814108660346
636,101,0.5,1.331316791066552
637,101,0.75,1.2621834044117008
638,101,1.0,1.2040843212756958
639,104,0.01,1.6566047377278021
640,104,0.025,1.6014090063157695
641,104,0.05,1.6476859330667128
642,104,0.075,1.5464192720487304
643,104,0.1,1.5572569911031033
644,104,0.25,1.4818466041915137
645,104,0.5,1.3772002188827939
646,104,0.75,1.2412785034123486
647,104,1.0,1.1759045204116045
648,107,0.01,1.6219350647142647
649,107,0.025,1.6242059408503957
650,107,0.05,1.6091636963228941
651,107,0.075,1.5586833324273828
652,107,0.1,1.5513744315399052
653,107,0.25,1.4290619088264007
654,107,0.5,1.3115766329593832
655,107,0.75,1.2467012767965242
656,107,1.0,1.191546516595225
657,110,0.01,1.6092756833520614
658,110,0.025,1.591761853671568
659,110,0.05,1.628693069189218
660,110,0.075,1.5303837920013397
661,110,0.1,1.5487281780731488
662,110,0.25,1.4286704689792238
663,110,0.5,1.3013416648266052
664,110,0.75,1.2257272048930634
665,110,1.0,1.2292834159602997
666,113,0.01,1.5960275928845222
667,113,0.025,1.670855858717327
668,113,0.05,1.5979915413100318
669,113,0.075,1.5573117507438656
670,113,0.1,1.54360305978809
671,113,0.25,1.4113161130796659
672,113,0.5,1.301023704157168
673,113,0.75,1.2567057254342533
674,113,1.0,1.2096983419204754
675,116,0.01,1.674562479341362
676,116,0.025,1.6526331325611219
677,116,0.05,1.5392568560304065
678,116,0.075,1.5770794186579886
679,116,0.1,1.5743753590999177
680,116,0.25,1.41727521680113
681,116,0.5,1.296649647354636
682,116,0.75,1.2567286526135177
683,116,1.0,1.2278936108808693
684,120,0.01,1.5823358666220297
685,120,0.025,1.6365227381697771
686,120,0.05,1.5743141741372142
687,120,0.075,1.5689894712448602
688,120,0.1,1.5398494345332665
689,120,0.25,1.4108272816369416
690,120,0.5,1.2829496991962044
691,120,0.75,1.2168359013616579
692,120,1.0,1.2059607615147323
693,123,0.01,1.6132060227912959
694,123,0.025,1.5967417707475802
695,123,0.05,1.6072681140608447
696,123,0.075,1.546209863347273
697,123,0.1,1.5114606994129733
698,123,0.25,1.4129028925743086
699,123,0.5,1.266410290499107
700,123,0.75,1.209159358172105
701,123,1.0,1.1766627782203125
702,127,0.01,1.5494858326978997
703,127,0.025,1.6143891091742182
704,127,0.05,1.5704348476361112
705,127,0.075,1.5705710732027152
706,127,0.1,1.5000468323229335
707,127,0.25,1.4148870181007442
708,127,0.5,1.2960854762409522
709,127,0.75,1.2675923039212673
710,127,1.0,1.2002495602969336
711,131,0.01,1.586913568338943
712,131,0.025,1.5637305408854116
713,131,0.05,1.5359518147360838
714,131,0.075,1.5018360490126872
715,131,0.1,1.5209486951799533
716,131,0.25,1.3927692337939819
717,131,0.5,1.2624149663856583
718,131,0.75,1.1950947280474136
719,131,1.0,1.20932760678859
720,134,0.01,1.6073119934461637
721,134,0.025,1.5959296442299262
722,134,0.05,1.5187072361491456
723,134,0.075,1.5320930505340558
724,134,0.1,1.465245242397609
725,134,0.25,1.4118147551928546
726,134,0.5,1.2934571982707963
727,134,0.75,1.2202461052125875
728,134,1.0,1.185340882509033
729,138,0.01,1.580792415085492
730,138,0.025,1.5541633484001576
731,138,0.05,1.5495245433292144
732,138,0.075,1.4840705369672964
733,138,0.1,1.4846478293778755
734,138,0.25,1.3808597806117797
735,138,0.5,1.2673048904082007
736,138,0.75,1.212611960365849
737,138,1.0,1.1959455276312108
738,142,0.01,1.5527297987272775
739,142,0.025,1.5391722599792192
740,142,0.05,1.4713788853259926
741,142,0.075,1.5109692275843392
742,142,0.1,1.4582927963045362
743,142,0.25,1.3182235872220796
744,142,0.5,1.2408098625958424
745,142,0.75,1.2075900689060726
746,142,1.0,1.1630640041355784
747,147,0.01,1.4973582538435783
748,147,0.025,1.5723254869129075
749,147,0.05,1.50440314092807
750,147,0.075,1.4889990005664888
751,147,0.1,1.4489226960923967
752,147,0.25,1.3567619093481653
753,147,0.5,1.229672700636427
754,147,0.75,1.1883834599356344
755,147,1.0,1.1607116683138736
756,151,0.01,1.5845485057038857
757,151,0.025,1.5288676187816312
758,151,0.05,1.4880495598386023
759,151,0.075,1.477976105800737
760,151,0.1,1.4299273146277622
761,151,0.25,1.3462663165859645
762,151,0.5,1.2181380507445887
763,151,0.75,1.1981931140957398
764,151,1.0,1.1605132433895262
765,155,0.01,1.5330199885793228
766,155,0.025,1.5511183154702497
767,155,0.05,1.4549626447636328
768,155,0.075,1.4795329193130753
769,155,0.1,1.4564392654525342
770,155,0.25,1.3494000033503255
771,155,0.5,1.2456013998037445
772,155,0.75,1.2080431836512666
773,155,1.0,1.1659716205241182
774,160,0.01,1.545729948115242
775,160,0.025,1.5348054615025388
776,160,0.05,1.4905021321483813
777,160,0.075,1.4937718695608408
778,160,0.1,1.4486621682901868
779,160,0.25,1.3243900811175244
780,160,0.5,1.2166513148178293
781,160,0.75,1.2121778454928664
782,160,1.0,1.155382913617653
783,164,0.01,1.5264053137975644
784,164,0.025,1.530661535050494
785,164,0.05,1.4783726665570915
786,164,0.075,1.5180658095083661
787,164,0.1,1.434907336168374
788,164,0.25,1.3331733819070388
789,164,0.5,1.2592735501973946
790,164,0.75,1.1811252987898921
791,164,1.0,1.1500611606246034
792,169,0.01,1.4972654090930186
793,169,0.025,1.4649752345996614
794,169,0.05,1.4562814437423057
795,169,0.075,1.4482191822764445
796,169,0.1,1.4356279150202695
797,169,0.25,1.3127411201486527
798,169,0.5,1.2208336976716243
799,169,0.75,1.189098633516954
800,169,1.0,1.1552961041990706
801,174,0.01,1.4928473461136926
802,174,0.025,1.4861221205419834
803,174,0.05,1.4908531486778775
