,n_neighbors,min_dist,qij_score
240,28,0.5,0.5897212677155252
241,28,0.75,0.5800381213094319
242,28,1.0,0.5788352153251868
243,29,0.01,0.7182757011379746
244,29,0.025,0.7366490860245438
245,29,0.05,0.7006403253733069
246,29,0.075,0.6777365920328311
247,29,0.1,0.6722786848827464
248,29,0.25,0.619545988278734
249,29,0.5,0.5976756306507003
250,29,0.75,0.5765261860959523
251,29,1.0,0.5396391333994615
252,30,0.01,0.7521993550169146
253,30,0.025,0.7111513152223452
254,30,0.05,0.7287237979607646
255,30,0.075,0.7293634682420667
256,30,0.1,0.6918506190033158
257,30,0.25,0.6481464537386392
258,30,0.5,0.5875118427010815
259,30,0.75,0.5882926234044801
260,30,1.0,0.5652777186870548
261,31,0.01,0.6632375436638469
262,31,0.025,0.7245362376943199
263,31,0.05,0.7320444141826856
264,31,0.075,0.6967937841969682
265,31,0.1,0.7139356196035767
266,31,0.25,0.6681552757920421
267,31,0.5,0.6006941142382267
268,31,0.75,0.5775237625101681
269,31,1.0,0.5856507619036133
270,32,0.01,0.7106999127880389
271,32,0.025,0.7529856802389965
272,32,0.05,0.7383944583053772
273,32,0.075,0.7338868190664627
274,32,0.1,0.7180273481204686
275,32,0.25,0.654236315580075
276,32,0.5,0.6318801179463351
277,32,0.75,0.5809237627779495
278,32,1.0,0.5778896663407238
279,33,0.01,0.7619094487459996
280,33,0.025,0.7536331016491662
281,33,0.05,0.7435466869928131
282,33,0.075,0.719621517496229
283,33,0.1,0.7042884982765347
284,33,0.25,0.6393313109777461
285,33,0.5,0.5938174669970859
286,33,0.75,0.5834376713592047
287,33,1.0,0.5823975932107395
288,34,0.01,0.7841958843521946
289,34,0.025,0.8045007833895976
290,34,0.05,0.7160984163359032
291,34,0.075,0.6887021177257164
292,34,0.1,0.6910612298063157
293,34,0.25,0.6725262700443997
294,34,0.5,0.5957186263140972
295,34,0.75,0.5795444184530876
296,34,1.0,0.5853684252449511
297,35,0.01,0.7410914446863455
298,35,0.025,0.7651412998867588
299,35,0.05,0.7377580482838244
300,35,0.075,0.7042738869277283
301,35,0.1,0.7208366529640866
302,35,0.25,0.6604792553803405
303,35,0.5,0.5993664682871067
304,35,0.75,0.5956495090172691
305,35,1.0,0.561265067930556
306,36,0.01,0.7423813457258053
307,36,0.025,0.7695243644313301
308,36,0.05,0.7374448899976276
309,36,0.075,0.7313278004128767
310,36,0.1,0.7242072285742598
311,36,0.25,0.6421700296598587
312,36,0.5,0.5923208782445633
313,36,0.75,0.5915232184011261
314,36,1.0,0.5829683328688535
315,37,0.01,0.7574058979407337
316,37,0.025,0.7529554358281967
317,37,0.05,0.7187909595893451
318,37,0.075,0.755347415842949
319,37,0.1,0.6854071684822296
320,37,0.25,0.6359479539579729
321,37,0.5,0.616962012583488
322,37,0.75,0.5737309045067054
323,37,1.0,0.5656177955780315
324,38,0.01,0.7779351023093302
325,38,0.025,0.7697741128529163
326,38,0.05,0.7497047630262701
327,38,0.075,0.7475936809499775
328,38,0.1,0.7013485648856852
329,38,0.25,0.6709385377808639
330,38,0.5,0.6016175221246431
331,38,0.75,0.6267219004024511
332,38,1.0,0.588698921882651
333,39,0.01,0.7573590039471849
334,39,0.025,0.7588963231387691
335,39,0.05,0.7469789803576372
336,39,0.075,0.7010383308050798
337,39,0.1,0.7266487226303688
338,39,0.25,0.6468102267124154
339,39,0.5,0.6045167128743438
340,39,0.75,0.5730555657461309
341,39,1.0,0.5765446266429759
342,41,0.01,0.7945358712211501
343,41,0.025,0.7798169318264447
344,41,0.05,0.770024877177315
345,41,0.075,0.7137716715963931
346,41,0.1,0.7529401711903478
347,41,0.25,0.6666568591276336
348,41,0.5,0.6058964575620385
349,41,0.75,0.6036029274962296
350,41,1.0,0.5702070423531556
351,42,0.01,0.7947991655422175
352,42,0.025,0.7578070334898666
353,42,0.05,0.7361361338184835
354,42,0.075,0.7241950224593747
355,42,0.1,0.7338115222713313
356,42,0.25,0.670167609603662
357,42,0.5,0.6025893397924591
358,42,0.75,0.5737031363802405
359,42,1.0,0.5686086663042893
360,43,0.01,0.7706299867815822
361,43,0.025,0.8083652826342593
362,43,0.05,0.7358055462901154
363,43,0.075,0.7376717240995125
364,43,0.1,0.7257157946287007
365,43,0.25,0.6621784919270137
366,43,0.5,0.610663925720611
367,43,0.75,0.5940480552370442
368,43,1.0,0.5524151871466572
369,45,0.01,0.8006051838003927
370,45,0.025,0.769745777695988
371,45,0.05,0.7230850437611807
372,45,0.075,0.7223805414465758
373,45,0.1,0.7289880116847964
374,45,0.25,0.6566097100212351
375,45,0.5,0.6178104873748342
376,45,0.75,0.5894925682556398
377,45,1.0,0.6029338773095994
378,46,0.01,0.7672614379507401
379,46,0.025,0.7576699096559558
380,46,0.05,0.7493956808433442
381,46,0.075,0.7864482125403347
382,46,0.1,0.760675631732127
383,46,0.25,0.676606257386819
384,46,0.5,0.6409152773892322
385,46,0.75,0.6307336777993271
386,46,1.0,0.6096775019011247
387,47,0.01,0.7969977747707411
388,47,0.025,0.7718768378010328
389,47,0.05,0.75970158998516
390,47,0.075,0.7497975685013305
391,47,0.1,0.6906419914495485
392,47,0.25,0.6409950528193074
393,47,0.5,0.6007892727921584
394,47,0.75,0.5911589426378638
395,47,1.0,0.568176308247546
396,49,0.01,0.8228539433481679
397,49,0.025,0.7859682277052826
398,49,0.05,0.7731102845870064
399,49,0.075,0.7449432861749488
400,49,0.1,0.7411141668097407
401,49,0.25,0.6594654882384674
402,49,0.5,0.6277078814046133
403,49,0.75,0.5991217086916967
404,49,1.0,0.5907928797615583
405,51,0.01,0.7679067063775218
406,51,0.025,0.7774483029553654
407,51,0.05,0.7243589202854182
408,51,0.075,0.7325753106519448
409,51,0.1,0.7484219022813505
410,51,0.25,0.6727284130189011
411,51,0.5,0.60630725130203
412,51,0.75,0.5816585493788544
413,51,1.0,0.5555003513275967
414,52,0.01,0.7839914113075475
415,52,0.025,0.7646956583841558
416,52,0.05,0.7431386668636666
417,52,0.075,0.7473730976822175
418,52,0.1,0.7140663780977157
419,52,0.25,0.6590638579040391
420,52,0.5,0.6171109495992919
421,52,0.75,0.5971191835167691
422,52,1.0,0.5641202667365004
423,54,0.01,0.7855366901575875
424,54,0.025,0.813518993555113
425,54,0.05,0.748245312866195
426,54,0.075,0.7417091846584913
427,54,0.1,0.7072812109005495
428,54,0.25,0.6369113603358976
429,54,0.5,0.6295064399377788
430,54,0.75,0.6065481566795317
431,54,1.0,0.6136558656084325
432,56,0.01,0.8382257384078073
433,56,0.025,0.7818858859128026
434,56,0.05,0.7716381869611304
435,56,0.075,0.75545046543985
436,56,0.1,0.7134824497691525
437,56,0.25,0.6800807288815829
438,56,0.5,0.6184825996147927
439,56,0.75,0.5770010100924168
440,56,1.0,0.5698211577167989
441,57,0.01,0.7736618686381087
442,57,0.025,0.7563743249448942
443,57,0.05,0.7713861540812763
444,57,0.075,0.7565135431225523
445,57,0.1,0.7486053998155429
446,57,0.25,0.6738529748330357
447,57,0.5,0.6104212557131907
448,57,0.75,0.5834410188923869
449,57,1.0,0.6022501392092474
450,59,0.01,0.8483875331511834
451,59,0.025,0.7782377749159402
452,59,0.05,0.7492208225844248
453,59,0.075,0.7500586937705442
454,59,0.1,0.7350602926972662
455,59,0.25,0.669589153970958
456,59,0.5,0.6239704446823566
457,59,0.75,0.5803511912844526
458,59,1.0,0.5840509237989231
459,61,0.01,0.785325209134891
460,61,0.025,0.7580205471965531
461,61,0.05,0.8080559921179216
462,61,0.075,0.7414005458359068
463,61,0.1,0.761979817406738
464,61,0.25,0.6628631587870473
465,61,0.5,0.6180856097553038
466,61,0.75,0.6098369306874254
467,61,1.0,0.5609840984534973
468,63,0.01,0.834880210969426
469,63,0.025,0.7802701524096012
470,63,0.05,0.7704702951199058
471,63,0.075,0.73779015525872
472,63,0.1,0.7509550358686674
473,63,0.25,0.6477920475965018
474,63,0.5,0.6492090829356281
475,63,0.75,0.6390661498963839
476,63,1.0,0.6079988257668818
477,65,0.01,0.7611250233579927
478,65,0.025,0.8144624870886066
479,65,0.05,0.777668750892424
480,65,0.075,0.7923605235889051
481,65,0.1,0.7463702667672809
482,65,0.25,0.6679651399774462
483,65,0.5,0.6218858035031518
484,65,0.75,0.6012146869641803
485,65,1.0,0.5901230806475315
486,67,0.01,0.8194634816296587
487,67,0.025,0.7836049052004803
488,67,0.05,0.7703027633019328
489,67,0.075,0.7784805004893505
490,67,0.1,0.7813145043051248
491,67,0.25,0.6917369035546121
492,67,0.5,0.6400005560134279
493,67,0.75,0.6201719488260755
494,67,1.0,0.593315920381781
495,69,0.01,0.8415516896970461
496,69,0.025,0.8424833015794091
497,69,0.05,0.8177494637985232
498,69,0.075,0.7867121280204588
499,69,0.1,0.7646471647758819
500,69,0.25,0.6723864192001958
501,69,0.5,0.6418859265680403
502,69,0.75,0.6002782382720548
503,69,1.0,0.6182980064605852
504,71,0.01,0.8255140420072813
505,71,0.025,0.8379354217844233
506,71,0.05,0.8182054628758628
507,71,0.075,0.7913612540283035
508,71,0.1,0.7244469203351205
509,71,0.25,0.6821538823957116
510,71,0.5,0.624385876001436
511,71,0.75,0.5915359854761109
512,71,1.0,0.6030272449304004
513,74,0.01,0.8244785751786203
514,74,0.025,0.8150131145844197
515,74,0.05,0.7924676268455304
516,74,0.075,0.7764673111292675
517,74,0.1,0.7572509294713772
518,74,0.25,0.6988977549991251
519,74,0.5,0.6439496924863679
520,74,0.75,0.5965853068199882
521,74,1.0,0.6147085979318279
522,76,0.01,0.8430830694594329
523,76,0.025,0.8426342785976013
524,76,0.05,0.7582166826718568
525,76,0.075,0.7703814644215239
526,76,0.1,0.7782403802328979
527,76,0.25,0.6979366515303527
528,76,0.5,0.6212941254738764
529,76,0.75,0.5964081200469105
530,76,1.0,0.6052827896515343
531,78,0.01,0.8404810027782039
532,78,0.025,0.833445436643645
533,78,0.05,0.7887328994511318
534,78,0.075,0.7767614658099697
535,78,0.1,0.7650562025781342
536,78,0.25,0.6978845664649542
537,78,0.5,0.6462060427691547
538,78,0.75,0.6031728864081716
539,78,1.0,0.619264309477094
540,81,0.01,0.8414136224139961
541,81,0.025,0.8461225791630325
542,81,0.05,0.8185085483605015
543,81,0.075,0.7953419341744219
544,81,0.1,0.7817550488251142
545,81,0.25,0.7035153175699778
546,81,0.5,0.6449025665310053
547,81,0.75,0.6126436351098841
548,81,1.0,0.6057561391900173
549,84,0.01,0.8294151965423389
550,84,0.025,0.8329036574686866
551,84,0.05,0.8234295576411199
552,84,0.075,0.8041830001492656
553,84,0.1,0.7865765203333437
554,84,0.25,0.678293513903947
555,84,0.5,0.6202835733075496
556,84,0.75,0.5910698519151509
557,84,1.0,0.5734888779778071
558,86,0.01,0.8279038956644937
559,86,0.025,0.8115563380496456
560,86,0.05,0.7826091698827815
561,86,0.075,0.7888810726483646
562,86,0.1,0.7779877568571871
563,86,0.25,0.6729615660979142
564,86,0.5,0.6342891239872488
